time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-24T23:09:58.560Z,-23.7473,-67.1329,207.34,4,mb,,54,1.245,1.25,us,us1000hgsv,2019-01-10T17:18:35.040Z,"97km WNW of San Antonio de los Cobres, Argentina",earthquake,11.4,9.8,0.211,6,reviewed,us,us
2018-10-24T03:17:44.310Z,-29.6984,-71.5898,35.05,4.3,mb,,184,0.376,0.87,us,us1000hgdw,2019-01-10T17:18:35.040Z,"36km NW of Coquimbo, Chile",earthquake,4.3,11.5,0.238,5,reviewed,us,us
2018-10-23T09:58:40.580Z,-28.7537,-67.2125,118.08,4.5,mb,,46,2.688,0.96,us,us1000hg0x,2019-01-10T17:18:34.040Z,"45km WSW of Arauco, Argentina",earthquake,5.1,7.8,0.068,63,reviewed,us,us
2018-10-22T22:25:41.170Z,-20.5834,-69.0564,95.9,4.2,mb,,47,0.449,0.78,us,us1000hfvc,2019-01-10T17:18:33.040Z,"120km ESE of Iquique, Chile",earthquake,5.6,5.3,0.141,14,reviewed,us,us
2018-10-22T02:02:36.410Z,-32.6271,-71.3587,40.12,4.1,mb,,142,0.459,0.63,us,us1000hfez,2019-01-10T17:18:33.040Z,"21km NW of Hacienda La Calera, Chile",earthquake,4.4,11.8,0.369,2,reviewed,us,us
2018-10-21T13:11:07.980Z,-33.0713,-72.2258,8.52,4.2,mb,,180,0.496,0.58,us,us1000hf94,2018-12-21T22:27:08.040Z,"56km W of Valparaiso, Chile",earthquake,4.8,9.9,0.305,3,reviewed,us,us
2018-10-19T10:32:50.120Z,-21.1973,-68.9867,122.32,4.2,mb,,65,0.641,1.4,us,us1000hec6,2018-12-21T22:27:05.040Z,"140km N of Calama, Chile",earthquake,3.6,7.9,0.136,15,reviewed,us,us
2018-10-19T08:25:40.750Z,-29.1217,-70.7088,72.89,4,mb,,131,0.11,0.54,us,us1000heaz,2018-12-21T22:27:05.040Z,"61km S of Vallenar, Chile",earthquake,4.9,9.1,0.368,2,reviewed,us,us
2018-10-19T05:17:32.310Z,-18.3597,-70.4573,66.38,4.4,mb,,140,0.11,1.27,us,us1000he9f,2018-12-21T22:27:05.040Z,"20km NW of Arica, Chile",earthquake,8.2,2.5,0.123,19,reviewed,us,us
2018-10-18T23:42:07.470Z,-22.64,-68.5413,106.46,4.7,mwr,,54,0.342,1.33,us,us1000he6x,2018-12-21T22:27:05.040Z,"44km ESE of Calama, Chile",earthquake,6.2,4.8,0.065,23,reviewed,us,us
2018-10-18T15:47:53.110Z,-17.9077,-69.9869,113.96,4.7,mww,,105,0.571,0.91,us,us1000hdya,2018-12-21T22:27:04.040Z,"29km ENE of Tacna, Peru",earthquake,8.2,4.9,0.103,9,reviewed,us,us
2018-10-18T00:55:33.650Z,-26.4937,-69.3138,124.56,4.3,mb,,59,1.203,1.34,us,us1000hdpl,2018-12-21T22:27:04.040Z,"74km E of Diego de Almagro, Chile",earthquake,6.1,8.3,0.202,7,reviewed,us,us
2018-10-17T21:25:31.120Z,-27.5552,-69.3473,110.91,4.2,mb,,73,0.788,0.98,us,us1000hdl5,2018-12-21T22:27:03.040Z,"99km ESE of Copiapo, Chile",earthquake,7.7,9.2,0.199,7,reviewed,us,us
2018-10-17T11:46:53.200Z,-23.4053,-70.0259,70.59,4.3,mb,,163,1.072,1.02,us,us1000hdb7,2018-12-21T22:27:03.040Z,"46km NE of Antofagasta, Chile",earthquake,10.1,16.4,0.129,17,reviewed,us,us
2018-10-17T10:34:55.640Z,-39.8785,-71.7173,151.98,4.4,mwr,,54,0.349,1.07,us,us1000hdae,2018-12-21T22:27:03.040Z,"44km NW of San Martin de los Andes, Argentina",earthquake,7.2,6.9,,,reviewed,us,guc
2018-10-17T04:01:41.260Z,-32.4997,-72.6826,32.28,4.4,mb,,156,1.023,0.88,us,us1000hd78,2018-12-21T22:27:03.040Z,"115km WNW of Valparaiso, Chile",earthquake,5.7,6.5,0.17,10,reviewed,us,us
2018-10-16T23:53:17.810Z,-42.0795,-72.8512,89.57,4.1,mb,,69,0.442,0.52,us,us1000hd4t,2018-12-21T22:27:02.040Z,"41km SSE of Calbuco, Chile",earthquake,3.9,5.2,0.234,5,reviewed,us,us
2018-10-16T11:11:34.730Z,-20.9917,-68.8251,112.65,4.3,mb,,114,0.89,0.86,us,us1000hcup,2018-12-21T22:27:02.040Z,"161km ESE of Iquique, Chile",earthquake,6.4,7.7,0.137,15,reviewed,us,us
2018-10-15T16:21:06.430Z,-27.7403,-69.6387,52.71,4.3,mb,,152,0.548,0.54,us,us1000hcci,2018-12-21T22:27:01.040Z,"80km ESE of Copiapo, Chile",earthquake,7.1,13.1,0.376,2,reviewed,us,us
2018-10-15T15:04:10.460Z,-24.3931,-67.5377,206.66,4.3,mb,,98,2.017,0.5,us,us1000hcbr,2018-12-21T22:27:01.040Z,"125km W of San Antonio de los Cobres, Argentina",earthquake,14.2,13.9,0.238,5,reviewed,us,us
2018-10-15T12:58:54.900Z,-24.019,-67.007,157.77,4.7,mww,,41,1.511,1.31,us,us1000hcay,2018-12-21T22:27:01.040Z,"73km WNW of San Antonio de los Cobres, Argentina",earthquake,7.4,6.9,0.089,12,reviewed,us,us
2018-10-14T05:21:42.970Z,-19.9971,-70.944,10,4.1,mb,,199,0.81,0.54,us,us1000hbw7,2018-12-21T21:15:52.040Z,"87km WNW of Iquique, Chile",earthquake,3.6,1.9,0.302,3,reviewed,us,us
2018-10-13T00:20:31.650Z,-21.077,-68.8194,133.16,4.4,mb,,57,0.817,1,us,us1000hbg2,2018-12-21T21:15:51.040Z,"154km N of Calama, Chile",earthquake,5.9,4.7,0.309,3,reviewed,us,us
2018-10-12T03:58:16.330Z,-24.0737,-66.9008,183.77,4.6,mwr,,54,1.619,1.37,us,us1000haxl,2018-12-21T21:15:50.040Z,"61km WNW of San Antonio de los Cobres, Argentina",earthquake,9.1,8.8,,,reviewed,us,guc
2018-10-12T01:58:52.110Z,-34.7262,-71.8341,42.81,4.4,mwr,,70,0.293,0.54,us,us1000hax0,2018-12-21T21:15:50.040Z,"44km WSW of Santa Cruz, Chile",earthquake,2.4,6.6,0.04,59,reviewed,us,us
2018-10-10T18:16:27.210Z,-23.9452,-67.0312,202.2,4.1,mb,,201,1.445,0.63,us,us1000ha6x,2018-12-21T21:15:48.040Z,"78km WNW of San Antonio de los Cobres, Argentina",earthquake,8.6,9.6,0.262,4,reviewed,us,us
2018-10-10T17:48:52.460Z,-38.1723,-73.8583,10,4.6,mb,,137,0.717,0.7,us,us1000ha59,2018-12-21T21:15:48.040Z,"57km SW of Canete, Chile",earthquake,5.1,1.9,0.173,10,reviewed,us,us
2018-10-10T17:41:39.050Z,-18.9928,-69.5239,137.72,4.1,mb,,104,0.74,0.57,us,us1000ha51,2018-12-21T21:15:48.040Z,"88km S of Putre, Chile",earthquake,6.3,6.8,0.235,5,reviewed,us,us
2018-10-09T11:08:57.970Z,-18.4941,-71.2324,35.2,3.9,mwr,,208,0.854,1.43,us,us1000h9ak,2018-12-21T21:15:47.040Z,"95km S of Ilo, Peru",earthquake,5.4,12.1,0.083,14,reviewed,us,us
2018-10-08T17:24:25.730Z,-24.0066,-66.8296,196.32,4.5,mb,,54,1.623,0.92,us,us1000h8va,2018-12-21T21:15:47.040Z,"56km WNW of San Antonio de los Cobres, Argentina",earthquake,9.1,8.4,0.163,11,reviewed,us,us
2018-10-07T14:14:00.770Z,-30.6279,-71.7581,31.01,4.6,mb,,75,0.115,0.36,us,us1000h8ex,2018-12-14T20:32:36.040Z,"53km W of Ovalle, Chile",earthquake,4.3,5.5,0.146,14,reviewed,us,us
2018-10-07T00:49:59.510Z,-27.9186,-71.2558,19.17,4.1,mb,,184,0.327,0.9,us,us1000h8b2,2018-12-14T20:32:36.040Z,"87km NW of Vallenar, Chile",earthquake,5.3,1.7,0.184,8,reviewed,us,us
2018-10-05T11:46:12.990Z,-43.4442,-72.034,163.08,4.3,mb,,90,0.287,0.76,us,us1000hanl,2018-12-14T20:32:46.040Z,"27km NW of Palena, Chile",earthquake,5.8,4.2,0.09,36,reviewed,us,us
2018-10-04T00:36:47.640Z,-21.1038,-68.9174,116.74,4.2,mwr,,61,0.752,0.77,us,us1000h6q1,2018-12-14T20:32:40.040Z,"150km N of Calama, Chile",earthquake,5,5.5,0.078,16,reviewed,us,us
2018-10-03T00:23:03.770Z,-24.3287,-66.9161,187.94,4.2,mb,,58,1.794,0.86,us,us1000h60l,2018-12-14T20:32:40.040Z,"61km WSW of San Antonio de los Cobres, Argentina",earthquake,5.5,8,0.159,11,reviewed,us,us
2018-10-02T12:11:42.210Z,-20.305,-69.3043,88.11,4.3,mwr,,66,0.548,0.98,us,us1000h5ld,2018-12-14T20:32:39.040Z,"88km E of Iquique, Chile",earthquake,4.9,6.3,,,reviewed,us,guc
2018-10-02T06:37:04.930Z,-22.5388,-68.674,119.26,4.3,mb,,43,0.231,0.98,us,us1000h5id,2018-12-14T20:32:36.040Z,"27km ESE of Calama, Chile",earthquake,5.8,10.4,0.217,6,reviewed,us,us
2018-10-01T18:03:55.150Z,-24.0753,-66.8351,202.93,4.7,mwr,,54,1.664,0.71,us,us1000h55a,2018-12-14T20:32:38.040Z,"54km WNW of San Antonio de los Cobres, Argentina",earthquake,8.9,6.7,,,reviewed,us,guc
2018-10-01T15:11:49.730Z,-45.7584,-75.8625,10,5.2,mww,,140,1.992,0.62,us,us1000h50j,2018-12-14T20:32:38.040Z,"239km W of Puerto Chacabuco, Chile",earthquake,8.4,1.9,0.053,34,reviewed,us,us
2018-10-01T14:45:25.240Z,-21.0669,-67.2876,171.46,4.6,mb,,130,1.96,1.42,us,us1000h7ml,2018-12-14T20:32:42.040Z,"82km SW of Uyuni, Bolivia",earthquake,9.3,9.6,0.544,2,reviewed,us,us
2018-09-30T11:17:14.310Z,-24.2366,-67.347,187.77,4.3,mb,,74,1.489,1.04,us,us1000h4li,2018-12-01T16:41:32.040Z,"104km W of San Antonio de los Cobres, Argentina",earthquake,11.2,12.1,0.266,4,reviewed,us,us
2018-09-30T04:39:57.840Z,-22.6059,-67.5999,173.41,4.1,mb,,50,0.635,1.29,us,us1000h4is,2018-12-01T16:41:30.040Z,"72km ENE of San Pedro de Atacama, Chile",earthquake,9.5,6,0.185,8,reviewed,us,us
2018-09-29T16:34:56.360Z,-27.9768,-71.4292,27.8,4.2,mb,,191,0.387,0.82,us,us1000h4by,2018-12-01T16:41:31.040Z,"93km NW of Vallenar, Chile",earthquake,5.5,8.3,0.372,2,reviewed,us,us
2018-09-29T14:26:34.780Z,-18.9673,-69.6017,99.46,4.3,mwr,,109,0.796,1.44,us,us1000h4a5,2018-12-01T16:43:27.040Z,"85km S of Putre, Chile",earthquake,7.7,6.4,,,reviewed,us,guc
2018-09-29T06:13:35.270Z,-32.5212,-71.8051,21.4,4,mb,,182,0.43,0.49,us,us1000h45y,2018-12-01T16:41:36.040Z,"54km W of La Ligua, Chile",earthquake,4.2,7.8,0.26,4,reviewed,us,us
2018-09-29T05:38:51.280Z,-18.3598,-69.3185,135.45,4.2,mwr,,67,0.781,0.95,us,us1000h45r,2018-12-01T16:43:18.040Z,"31km SE of Putre, Chile",earthquake,7.6,7.5,,,reviewed,us,guc
2018-09-28T22:02:56.840Z,-29.9968,-71.7688,23.12,4.1,mwr,,176,0.466,1.02,us,us1000h437,2018-12-01T16:43:13.040Z,"41km W of Coquimbo, Chile",earthquake,4.4,5.3,0.037,71,reviewed,us,us
2018-09-28T13:49:53.120Z,-30.2309,-71.5087,42.05,4.6,mb,,131,0.389,0.81,us,us1000h3si,2018-12-01T16:41:31.040Z,"34km SSW of Coquimbo, Chile",earthquake,7.2,11.2,0.314,3,reviewed,us,us
2018-09-27T18:55:13.460Z,-21.5986,-68.2586,114.6,4.6,mb,,61,0.935,0.65,us,us1000h3ea,2018-12-01T16:41:30.040Z,"118km NE of Calama, Chile",earthquake,8.2,7,0.056,96,reviewed,us,us
2018-09-27T16:48:00.030Z,-20.7908,-69.0703,122.53,4.3,mb,,44,0.463,1.28,us,us1000h3bt,2018-12-01T16:41:29.040Z,"128km ESE of Iquique, Chile",earthquake,5.5,7,0.178,10,reviewed,us,us
2018-09-27T07:01:10.910Z,-28.0444,-68.8827,92.87,4,mb,,61,1.278,0.73,us,us1000h35e,2018-12-01T16:41:33.040Z,"103km NW of Vinchina, Argentina",earthquake,7.9,9.2,0.195,7,reviewed,us,us
2018-09-26T19:13:01.940Z,-29.6187,-70.575,96.89,4.4,mb,,122,0.55,0.82,us,us1000h2w1,2018-12-01T16:41:32.040Z,"47km NNE of Vicuna, Chile",earthquake,4.1,7.1,0.381,2,reviewed,us,us
2018-09-26T15:42:54.940Z,-21.5013,-68.3927,115.21,4.5,mwr,,44,0.842,1.15,us,us2000hk75,2018-12-01T16:45:29.040Z,"120km NNE of Calama, Chile",earthquake,4.8,5.1,0.075,17,reviewed,us,us
2018-09-26T14:46:07.920Z,-17.7342,-71.3309,56.55,4,mb,,158,1.134,1.05,us,us2000hk6q,2018-12-01T16:45:29.040Z,"10km S of Ilo, Peru",earthquake,8.5,17,0.183,8,reviewed,us,us
2018-09-26T10:21:06.960Z,-20.9903,-68.4424,114.59,4.4,mb,,62,1.094,0.7,us,us2000hk5w,2018-12-01T16:41:29.040Z,"171km NNE of Calama, Chile",earthquake,6.7,9.1,0.13,17,reviewed,us,us
2018-09-25T23:04:54.550Z,-25.2159,-69.1707,93.74,4.3,mb,,59,0.384,0.89,us,us2000hjzn,2018-12-01T16:41:30.040Z,"133km E of Taltal, Chile",earthquake,3.7,4.7,0.147,13,reviewed,us,us
2018-09-25T08:20:58.860Z,-21.4401,-67.344,198.07,4.3,mb,,96,1.691,1.18,us,us2000hjmf,2018-12-01T16:45:10.040Z,"121km SSW of Uyuni, Bolivia",earthquake,9.4,10.7,0.168,10,reviewed,us,us
2018-09-24T14:59:34.050Z,-24.5038,-67.9319,151.46,4.2,mb,,127,1.561,0.76,us,us1000h3vy,2018-12-01T16:41:32.040Z,"166km WSW of San Antonio de los Cobres, Argentina",earthquake,6.7,12.4,0.373,2,reviewed,us,us
2018-09-23T19:06:29.690Z,-21.1209,-68.874,123.64,4.5,mwr,,53,0.578,1.15,us,us2000hj2n,2018-11-27T15:52:03.040Z,"149km N of Calama, Chile",earthquake,6.7,6.4,,,reviewed,us,guc
2018-09-23T06:08:44.250Z,-24.3487,-70.148,54.24,4.4,mb,,140,0.361,0.63,us,us2000hiwj,2018-11-27T15:52:03.040Z,"81km SSE of Antofagasta, Chile",earthquake,7.8,9.3,0.267,4,reviewed,us,us
2018-09-23T05:44:10.810Z,-24.3472,-70.0513,60.63,4.1,mb,,128,0.424,0.98,us,us2000hiw4,2018-11-27T15:52:03.040Z,"84km SSE of Antofagasta, Chile",earthquake,5.3,8.1,0.158,11,reviewed,us,us
2018-09-23T05:32:11.460Z,-24.3507,-70.041,61.2,5.3,mww,,93,0.429,0.85,us,us2000hivv,2018-11-27T15:52:03.040Z,"85km SSE of Antofagasta, Chile",earthquake,4.9,4.9,0.057,30,reviewed,us,us
2018-09-22T13:13:59.240Z,-25.8996,-70.9383,28.41,5.4,mww,,113,0.393,1.05,us,us2000hin5,2018-11-27T15:52:02.040Z,"71km SW of Taltal, Chile",earthquake,5.5,3.6,0.055,32,reviewed,us,us
2018-09-22T00:02:05.910Z,-20.0747,-68.2176,160.68,4.3,mb,,55,1.004,0.94,us,us2000hihk,2018-11-27T15:52:02.040Z,"136km W of Colchani, Bolivia",earthquake,7.1,8,0.093,33,reviewed,us,us
2018-09-21T22:11:29.830Z,-43.7515,-75.6548,10,4,mb,,173,1.583,0.94,us,us2000higp,2018-11-27T15:52:02.040Z,"179km WSW of Puerto Quellon, Chile",earthquake,5.8,2,0.231,5,reviewed,us,us
2018-09-21T08:23:49.900Z,-37.7562,-71.5951,108.83,4.3,mb,,98,1.12,0.93,us,us2000hi23,2018-11-27T15:52:01.040Z,"56km E of Mulchen, Chile",earthquake,7,8.2,0.154,12,reviewed,us,us
2018-09-19T18:42:21.450Z,-19.5404,-70.3888,62.58,5,mww,,97,0.765,0.68,us,us2000hh8t,2018-11-27T15:51:59.040Z,"79km NNW of Iquique, Chile",earthquake,4.6,4.3,0.089,12,reviewed,us,us
2018-09-19T13:42:02.840Z,-21.0784,-68.5651,136.39,4.3,mwr,,83,0.952,0.89,us,us2000hh3b,2018-11-27T15:51:59.040Z,"158km NNE of Calama, Chile",earthquake,6.3,7.7,,,reviewed,us,guc
2018-09-19T11:28:06.940Z,-39.722,-73.0065,60.84,4.1,mwr,,77,0.359,1.1,us,us2000hh2h,2018-11-27T15:51:59.040Z,"20km ENE of Las Animas, Chile",earthquake,6.9,6.1,0.063,24,reviewed,us,us
2018-09-18T23:50:10.440Z,-30.8887,-71.3891,46.93,3.9,mwr,,71,0.301,0.75,us,us2000hgwb,2018-11-27T15:51:59.040Z,"36km SSW of Ovalle, Chile",earthquake,5.4,5,0.047,44,reviewed,us,us
2018-09-18T00:52:46.370Z,-24.1087,-66.895,193.6,4.5,mwr,,40,1.647,0.9,us,us2000hg5w,2018-11-27T15:51:58.040Z,"59km WNW of San Antonio de los Cobres, Argentina",earthquake,6.8,5.6,,,reviewed,us,guc
2018-09-17T16:29:16.920Z,-22.7645,-68.8136,117.97,4.5,mb,,81,0.175,0.64,us,us2000hfxa,2018-11-27T15:51:57.040Z,"35km SSE of Calama, Chile",earthquake,4.4,8.8,0.384,2,reviewed,us,us
2018-09-17T14:14:09.020Z,-24.3163,-66.9615,220.53,4.2,ml,,214,1.758,0.39,us,us2000hful,2018-11-27T15:51:57.040Z,"66km W of San Antonio de los Cobres, Argentina",earthquake,14.2,20.1,,,reviewed,us,guc
2018-09-17T07:47:10.670Z,-21.786,-68.7819,108.48,4.2,mb,,42,0.427,1.03,us,us2000hfr0,2018-11-27T15:51:57.040Z,"76km NNE of Calama, Chile",earthquake,3.2,8.2,0.2,7,reviewed,us,us
2018-09-17T01:48:45.060Z,-24.0257,-66.8732,206.43,4.1,mb,,40,1.606,0.92,us,us2000hfn7,2018-11-27T15:51:57.040Z,"60km WNW of San Antonio de los Cobres, Argentina",earthquake,4.3,7.6,0.151,12,reviewed,us,us
2018-09-16T13:32:25.820Z,-20.3534,-70.0281,46.05,4.4,mb,,96,0.127,0.65,us,us2000hfgv,2018-11-21T18:19:06.040Z,"18km SE of Iquique, Chile",earthquake,6.3,4.7,0.135,27,reviewed,us,us
2018-09-16T07:01:12.130Z,-18.7638,-69.8781,86.34,4.1,mb,,123,0.588,0.89,us,us2000hfde,2018-11-21T18:19:06.040Z,"55km SE of Arica, Chile",earthquake,5.4,6.9,0.14,14,reviewed,us,us
2018-09-15T04:48:04.590Z,-24.2417,-67.1785,161.67,4.2,mb,,42,1.578,1.22,us,us2000hf03,2018-11-21T18:19:06.040Z,"87km W of San Antonio de los Cobres, Argentina",earthquake,4.6,9.3,0.159,11,reviewed,us,us
2018-09-14T18:46:51.520Z,-32.5629,-71.607,21.25,4.1,mb,,168,0.261,0.98,us,us2000herf,2018-11-21T18:19:06.040Z,"37km WSW of La Ligua, Chile",earthquake,2.5,9,0.52,1,reviewed,us,us
2018-09-14T18:15:11.750Z,-32.5454,-71.6043,32.47,4.5,mwr,,68,0.259,0.98,us,us2000heqr,2018-11-21T18:19:11.040Z,"36km WSW of La Ligua, Chile",earthquake,4.7,4.4,0.039,63,reviewed,us,us
2018-09-14T10:50:37.900Z,-19.2439,-69.19,100.53,4.6,mb,,88,0.422,0.95,us,us2000hekj,2018-11-21T18:19:06.040Z,"122km SSE of Putre, Chile",earthquake,4.5,5.7,0.056,96,reviewed,us,us
2018-09-14T06:58:16.200Z,-33.2907,-68.9207,10,4.3,mb,,58,0.93,0.95,us,us2000hehy,2018-11-21T18:19:11.040Z,"45km S of Mendoza, Argentina",earthquake,3.6,1.9,0.265,4,reviewed,us,us
2018-09-13T12:14:11.060Z,-21.3922,-70.2474,54.3,3.9,mb,,181,0.824,1.28,us,us2000hdyj,2018-11-21T18:19:06.040Z,"77km N of Tocopilla, Chile",earthquake,5.9,13.3,0.23,5,reviewed,us,us
2018-09-12T20:47:11.290Z,-21.1016,-67.6116,186.62,4.2,mb,,95,1.668,0.5,us,us2000hdmx,2018-11-21T18:19:06.040Z,"108km SW of Uyuni, Bolivia",earthquake,8.5,15,0.216,6,reviewed,us,us
2018-09-12T20:25:48.750Z,-22.7281,-70.6558,37.18,3.9,mb,,192,0.611,1.36,us,us2000hdmc,2018-11-21T18:19:06.040Z,"84km SSW of Tocopilla, Chile",earthquake,6.2,29.8,0.363,2,reviewed,us,us
2018-09-12T19:31:14.150Z,-31.529,-72.008,34.56,4,ml,,196,0.91,0.6,us,us2000hdlc,2018-11-21T18:19:10.040Z,"80km W of Illapel, Chile",earthquake,4.5,16.6,,,reviewed,us,guc
2018-09-12T05:35:10.940Z,-23.9618,-66.8963,236.29,4.2,mb,,57,1.548,0.56,us,us2000hd9w,2018-11-21T18:19:06.040Z,"65km WNW of San Antonio de los Cobres, Argentina",earthquake,9.8,17.5,0.306,3,reviewed,us,us
2018-09-10T15:46:48.470Z,-24.3423,-67.1978,179.38,4.4,mb,,90,1.65,0.56,us,us2000hbxe,2018-11-21T18:19:08.040Z,"90km W of San Antonio de los Cobres, Argentina",earthquake,4.6,10,0.24,5,reviewed,us,us
2018-09-10T11:20:02.230Z,-24.2086,-70.6462,35.99,3.8,ml,,182,0.47,1.04,us,us2000hbvd,2018-11-21T18:19:08.040Z,"66km SSW of Antofagasta, Chile",earthquake,6.5,12.4,,,reviewed,us,guc
2018-09-10T08:24:15.180Z,-28.7391,-71.6956,35,5.3,mww,,73,0.763,1.34,us,us2000hbtu,2018-11-21T18:19:08.040Z,"93km WSW of Vallenar, Chile",earthquake,4.1,1.8,0.086,13,reviewed,us,us
2018-09-10T01:52:56.450Z,-17.9162,-70.1926,129.34,4.2,mb,,145,0.474,0.95,us,us2000hbnr,2018-11-21T18:19:07.040Z,"11km NNE of Tacna, Peru",earthquake,5,6.3,0.167,10,reviewed,us,us
2018-09-09T23:40:52.980Z,-23.7393,-66.9819,231.11,4.4,mb,,57,1.35,0.74,us,us2000hbmq,2018-11-14T17:40:20.040Z,"85km NW of San Antonio de los Cobres, Argentina",earthquake,11.8,13,0.22,6,reviewed,us,us
2018-09-07T23:12:47.770Z,-30.5214,-69.7273,107.26,4.7,mwr,,27,0.628,1.16,us,us2000harp,2018-11-14T17:40:18.040Z,"94km NNW of Calingasta, Argentina",earthquake,4.7,4.4,0.038,67,reviewed,us,us
2018-09-07T20:06:42.010Z,-24.0198,-67.1178,243.04,4.1,mb,,70,1.441,1.14,us,us2000han4,2018-11-14T17:40:18.040Z,"84km WNW of San Antonio de los Cobres, Argentina",earthquake,5.9,11.7,0.185,9,reviewed,us,us
2018-09-07T13:30:00.460Z,-31.6744,-67.9961,103.8,4.3,mb,,86,0.601,0.97,us,us2000haay,2018-11-14T17:40:17.040Z,"27km E of Caucete, Argentina",earthquake,8.5,3.2,0.266,4,reviewed,us,us
2018-09-07T02:39:17.950Z,-28.8696,-69.9459,93.13,5.8,mww,,23,0.289,0.97,us,us2000ha1k,2018-11-14T17:40:17.040Z,"85km ESE of Vallenar, Chile",earthquake,5.8,3.4,0.045,48,reviewed,us,us
2018-09-06T13:21:41.260Z,-31.7585,-72.2401,11.37,4.6,mwr,,143,1.131,0.74,us,us2000h9bp,2018-11-14T17:40:15.040Z,"102km W of Illapel, Chile",earthquake,3.7,4.3,0.033,87,reviewed,us,us
2018-09-05T20:16:41.390Z,-34.4405,-70.5143,113.14,5.1,mwr,,45,0.414,0.63,us,us2000h8y2,2018-11-14T17:40:14.040Z,"31km SSE of Machali, Chile",earthquake,5.2,4.4,,,reviewed,us,guc
2018-09-05T14:41:27.710Z,-21.769,-68.5651,125.36,4.3,mb,,38,0.629,1.43,us,us2000h8p6,2018-11-14T17:40:13.040Z,"86km NNE of Calama, Chile",earthquake,7.4,8.3,0.168,10,reviewed,us,us
2018-09-05T05:00:04.390Z,-38.9266,-73.5718,30.88,4.4,mb,,200,0.192,1.37,us,us2000h8js,2018-11-14T17:40:13.040Z,"43km SW of Carahue, Chile",earthquake,8,9.5,0.379,2,reviewed,us,us
2018-09-04T20:10:28.930Z,-19.3921,-69.2312,122.86,4.3,mb,,90,0.277,1.15,us,us2000h8df,2018-11-14T17:40:13.040Z,"132km NE of Iquique, Chile",earthquake,6.5,4.3,0.142,14,reviewed,us,us
2018-09-04T19:46:58.750Z,-17.6764,-73.2216,10,4.5,mb,,153,2.825,1.49,us,us2000h8cu,2018-11-14T17:40:13.040Z,"128km SSW of Camana, Peru",earthquake,8,1.9,0.204,8,reviewed,us,us
2018-09-04T15:58:40.260Z,-19.1154,-68.3321,171.05,4,ml,,174,0.982,0.41,us,us2000h89g,2018-11-14T17:40:13.040Z,"164km SE of Putre, Chile",earthquake,8.2,15.9,,,reviewed,us,guc
2018-09-04T00:20:08.150Z,-39.8053,-71.655,140.01,4.7,mwr,,46,0.262,0.91,us,us2000h7gj,2018-11-14T17:40:13.040Z,"47km NNW of San Martin de los Andes, Argentina",earthquake,6,3.8,,,reviewed,us,guc
2018-09-03T08:45:01.530Z,-20.6813,-69.1856,113.97,4.3,mb,,53,0.771,1.11,us,us2000h737,2018-11-14T17:40:12.040Z,"112km ESE of Iquique, Chile",earthquake,6.3,5.3,0.067,64,reviewed,us,us
2018-09-02T18:12:11.680Z,-28.2655,-70.708,95.92,4.5,mwr,,82,0.328,0.9,us,us2000h6wm,2018-11-07T18:37:09.040Z,"34km N of Vallenar, Chile",earthquake,5.1,5.2,,,reviewed,us,guc
2018-09-02T11:04:11.800Z,-29.3724,-71.3799,44.5,4.6,mwr,,91,0.558,0.9,us,us2000h6u9,2018-11-07T18:37:09.040Z,"60km NNW of La Serena, Chile",earthquake,5.4,5.4,0.036,74,reviewed,us,us
2018-09-02T06:56:13.150Z,-21.8327,-68.4886,129.11,4.4,mwr,,45,0.7,1.25,us,us2000h6ti,2018-11-07T18:37:09.040Z,"83km NNE of Calama, Chile",earthquake,6.1,7,,,reviewed,us,guc
2018-09-01T20:51:38.050Z,-30.3123,-71.8146,28.49,4,mwr,,134,0.392,1.09,us,us2000h6lr,2018-11-07T18:37:08.040Z,"60km SW of Coquimbo, Chile",earthquake,4.6,4,0.051,37,reviewed,us,us
2018-09-01T05:18:02.560Z,-29.0981,-71.5001,11.21,4,mb,,145,0.705,1.09,us,us2000h6d0,2018-11-07T18:37:08.040Z,"92km NNW of La Serena, Chile",earthquake,7,7.1,0.26,4,reviewed,us,us
2018-08-31T13:25:01.350Z,-32.2062,-70.4787,96.26,5,mww,,65,0.559,1.08,us,us2000h5yi,2018-11-07T18:37:07.040Z,"64km NNE of San Felipe, Chile",earthquake,5.3,3.5,0.069,20,reviewed,us,us
2018-08-31T10:26:44.260Z,-31.8043,-70.742,103.64,4.4,mb,,58,0.638,0.63,us,us2000h5xw,2018-11-07T18:37:07.040Z,"22km E of Salamanca, Chile",earthquake,3.9,7.1,0.156,12,reviewed,us,us
2018-08-30T21:43:39.260Z,-32.3915,-71.2301,48.23,4.6,mwr,,65,0.178,0.64,us,us2000h5qu,2018-11-07T18:37:06.040Z,"6km N of La Ligua, Chile",earthquake,3.8,4.6,0.047,44,reviewed,us,us
2018-08-29T23:11:24.800Z,-21.84,-68.8337,116.51,4.3,mb,,41,0.381,1.04,us,us2000h53x,2018-11-07T18:37:05.040Z,"70km N of Calama, Chile",earthquake,5.5,6.5,0.142,14,reviewed,us,us
